Week,Index,SearchWord,Category,Country
18-03-2018,75,Sardinia,All,US
25-03-2018,35,Sardinia,All,US
01-04-2018,70,Sardinia,All,US
08-04-2018,35,Sardinia,All,US
15-04-2018,36,Sardinia,All,US
22-04-2018,39,Sardinia,All,US
29-04-2018,49,Sardinia,All,US
06-05-2018,47,Sardinia,All,US
13-05-2018,37,Sardinia,All,US
20-05-2018,65,Sardinia,All,US
27-05-2018,58,Sardinia,All,US
03-06-2018,74,Sardinia,All,US
10-06-2018,50,Sardinia,All,US
17-06-2018,32,Sardinia,All,US
24-06-2018,45,Sardinia,All,US
01-07-2018,63,Sardinia,All,US
08-07-2018,34,Sardinia,All,US
15-07-2018,33,Sardinia,All,US
22-07-2018,37,Sardinia,All,US
29-07-2018,41,Sardinia,All,US
05-08-2018,33,Sardinia,All,US
12-08-2018,30,Sardinia,All,US
19-08-2018,55,Sardinia,All,US
26-08-2018,36,Sardinia,All,US
02-09-2018,72,Sardinia,All,US
09-09-2018,80,Sardinia,All,US
16-09-2018,80,Sardinia,All,US
23-09-2018,72,Sardinia,All,US
30-09-2018,71,Sardinia,All,US
07-10-2018,39,Sardinia,All,US
14-10-2018,48,Sardinia,All,US
21-10-2018,45,Sardinia,All,US
28-10-2018,39,Sardinia,All,US
04-11-2018,51,Sardinia,All,US
11-11-2018,77,Sardinia,All,US
18-11-2018,80,Sardinia,All,US
25-11-2018,69,Sardinia,All,US
02-12-2018,79,Sardinia,All,US
09-12-2018,70,Sardinia,All,US
16-12-2018,58,Sardinia,All,US
23-12-2018,71,Sardinia,All,US
30-12-2018,74,Sardinia,All,US
06-01-2019,31,Sardinia,All,US
13-01-2019,71,Sardinia,All,US
20-01-2019,58,Sardinia,All,US
27-01-2019,73,Sardinia,All,US
03-02-2019,41,Sardinia,All,US
10-02-2019,58,Sardinia,All,US
17-02-2019,60,Sardinia,All,US
24-02-2019,51,Sardinia,All,US
03-03-2019,79,Sardinia,All,US
10-03-2019,78,Sardinia,All,US
17-03-2019,38,Sardinia,All,US
24-03-2019,47,Sardinia,All,US
31-03-2019,53,Sardinia,All,US
07-04-2019,45,Sardinia,All,US
14-04-2019,33,Sardinia,All,US
21-04-2019,64,Sardinia,All,US
28-04-2019,71,Sardinia,All,US
05-05-2019,59,Sardinia,All,US
12-05-2019,57,Sardinia,All,US
19-05-2019,46,Sardinia,All,US
26-05-2019,38,Sardinia,All,US
02-06-2019,39,Sardinia,All,US
09-06-2019,52,Sardinia,All,US
16-06-2019,39,Sardinia,All,US
23-06-2019,75,Sardinia,All,US
30-06-2019,56,Sardinia,All,US
07-07-2019,29,Sardinia,All,US
14-07-2019,53,Sardinia,All,US
21-07-2019,58,Sardinia,All,US
28-07-2019,78,Sardinia,All,US
04-08-2019,76,Sardinia,All,US
11-08-2019,41,Sardinia,All,US
18-08-2019,42,Sardinia,All,US
25-08-2019,34,Sardinia,All,US
01-09-2019,36,Sardinia,All,US
08-09-2019,79,Sardinia,All,US
15-09-2019,49,Sardinia,All,US
22-09-2019,49,Sardinia,All,US
29-09-2019,62,Sardinia,All,US
06-10-2019,63,Sardinia,All,US
13-10-2019,44,Sardinia,All,US
20-10-2019,30,Sardinia,All,US
27-10-2019,68,Sardinia,All,US
03-11-2019,39,Sardinia,All,US
10-11-2019,32,Sardinia,All,US
17-11-2019,32,Sardinia,All,US
24-11-2019,61,Sardinia,All,US
01-12-2019,33,Sardinia,All,US
08-12-2019,53,Sardinia,All,US
15-12-2019,66,Sardinia,All,US
22-12-2019,32,Sardinia,All,US
29-12-2019,75,Sardinia,All,US
05-01-2020,37,Sardinia,All,US
12-01-2020,73,Sardinia,All,US
19-01-2020,60,Sardinia,All,US
26-01-2020,40,Sardinia,All,US
02-02-2020,36,Sardinia,All,US
09-02-2020,57,Sardinia,All,US
16-02-2020,79,Sardinia,All,US
23-02-2020,72,Sardinia,All,US
01-03-2020,50,Sardinia,All,US
08-03-2020,34,Sardinia,All,US
15-03-2020,47,Sardinia,All,US
22-03-2020,53,Sardinia,All,US
29-03-2020,54,Sardinia,All,US
05-04-2020,34,Sardinia,All,US
12-04-2020,80,Sardinia,All,US
19-04-2020,50,Sardinia,All,US
26-04-2020,80,Sardinia,All,US
03-05-2020,66,Sardinia,All,US
10-05-2020,69,Sardinia,All,US
17-05-2020,48,Sardinia,All,US
24-05-2020,77,Sardinia,All,US
31-05-2020,54,Sardinia,All,US
07-06-2020,30,Sardinia,All,US
14-06-2020,70,Sardinia,All,US
21-06-2020,38,Sardinia,All,US
28-06-2020,68,Sardinia,All,US
05-07-2020,58,Sardinia,All,US
12-07-2020,68,Sardinia,All,US
19-07-2020,33,Sardinia,All,US
26-07-2020,59,Sardinia,All,US
02-08-2020,56,Sardinia,All,US
09-08-2020,77,Sardinia,All,US
16-08-2020,42,Sardinia,All,US
23-08-2020,53,Sardinia,All,US
30-08-2020,70,Sardinia,All,US
06-09-2020,80,Sardinia,All,US
13-09-2020,33,Sardinia,All,US
20-09-2020,67,Sardinia,All,US
27-09-2020,81,Sardinia,All,US
04-10-2020,76,Sardinia,All,US
11-10-2020,31,Sardinia,All,US
18-10-2020,60,Sardinia,All,US
25-10-2020,69,Sardinia,All,US
01-11-2020,70,Sardinia,All,US
08-11-2020,65,Sardinia,All,US
15-11-2020,61,Sardinia,All,US
22-11-2020,54,Sardinia,All,US
29-11-2020,62,Sardinia,All,US
06-12-2020,48,Sardinia,All,US
13-12-2020,42,Sardinia,All,US
20-12-2020,53,Sardinia,All,US
27-12-2020,37,Sardinia,All,US
03-01-2021,66,Sardinia,All,US
10-01-2021,67,Sardinia,All,US
17-01-2021,29,Sardinia,All,US
24-01-2021,31,Sardinia,All,US
31-01-2021,55,Sardinia,All,US
07-02-2021,76,Sardinia,All,US
14-02-2021,42,Sardinia,All,US
21-02-2021,54,Sardinia,All,US
28-02-2021,68,Sardinia,All,US
07-03-2021,53,Sardinia,All,US
14-03-2021,54,Sardinia,All,US
21-03-2021,62,Sardinia,All,US
28-03-2021,58,Sardinia,All,US
04-04-2021,73,Sardinia,All,US
11-04-2021,36,Sardinia,All,US
18-04-2021,65,Sardinia,All,US
25-04-2021,47,Sardinia,All,US
02-05-2021,63,Sardinia,All,US
09-05-2021,31,Sardinia,All,US
16-05-2021,33,Sardinia,All,US
23-05-2021,55,Sardinia,All,US
30-05-2021,29,Sardinia,All,US
06-06-2021,36,Sardinia,All,US
13-06-2021,73,Sardinia,All,US
20-06-2021,75,Sardinia,All,US
27-06-2021,31,Sardinia,All,US
04-07-2021,35,Sardinia,All,US
11-07-2021,32,Sardinia,All,US
18-07-2021,69,Sardinia,All,US
25-07-2021,59,Sardinia,All,US
01-08-2021,62,Sardinia,All,US
08-08-2021,47,Sardinia,All,US
15-08-2021,71,Sardinia,All,US
22-08-2021,81,Sardinia,All,US
29-08-2021,40,Sardinia,All,US
05-09-2021,77,Sardinia,All,US
12-09-2021,34,Sardinia,All,US
19-09-2021,56,Sardinia,All,US
26-09-2021,81,Sardinia,All,US
03-10-2021,35,Sardinia,All,US
10-10-2021,79,Sardinia,All,US
17-10-2021,49,Sardinia,All,US
24-10-2021,47,Sardinia,All,US
31-10-2021,58,Sardinia,All,US
07-11-2021,30,Sardinia,All,US
14-11-2021,31,Sardinia,All,US
21-11-2021,46,Sardinia,All,US
28-11-2021,77,Sardinia,All,US
05-12-2021,79,Sardinia,All,US
12-12-2021,79,Sardinia,All,US
19-12-2021,76,Sardinia,All,US
26-12-2021,78,Sardinia,All,US
02-01-2022,71,Sardinia,All,US
09-01-2022,29,Sardinia,All,US
16-01-2022,63,Sardinia,All,US
23-01-2022,51,Sardinia,All,US
30-01-2022,69,Sardinia,All,US
06-02-2022,81,Sardinia,All,US
13-02-2022,38,Sardinia,All,US
20-02-2022,81,Sardinia,All,US
27-02-2022,42,Sardinia,All,US
06-03-2022,36,Sardinia,All,US
13-03-2022,65,Sardinia,All,US
20-03-2022,55,Sardinia,All,US
27-03-2022,81,Sardinia,All,US
03-04-2022,51,Sardinia,All,US
10-04-2022,81,Sardinia,All,US
17-04-2022,71,Sardinia,All,US
24-04-2022,64,Sardinia,All,US
01-05-2022,63,Sardinia,All,US
08-05-2022,53,Sardinia,All,US
15-05-2022,29,Sardinia,All,US
22-05-2022,62,Sardinia,All,US
29-05-2022,34,Sardinia,All,US
05-06-2022,42,Sardinia,All,US
12-06-2022,40,Sardinia,All,US
19-06-2022,43,Sardinia,All,US
26-06-2022,38,Sardinia,All,US
03-07-2022,43,Sardinia,All,US
10-07-2022,32,Sardinia,All,US
17-07-2022,67,Sardinia,All,US
24-07-2022,39,Sardinia,All,US
31-07-2022,38,Sardinia,All,US
07-08-2022,66,Sardinia,All,US
14-08-2022,63,Sardinia,All,US
21-08-2022,63,Sardinia,All,US
28-08-2022,74,Sardinia,All,US
04-09-2022,41,Sardinia,All,US
11-09-2022,35,Sardinia,All,US
18-09-2022,36,Sardinia,All,US
25-09-2022,50,Sardinia,All,US
02-10-2022,70,Sardinia,All,US
09-10-2022,76,Sardinia,All,US
16-10-2022,75,Sardinia,All,US
23-10-2022,29,Sardinia,All,US
30-10-2022,42,Sardinia,All,US
06-11-2022,75,Sardinia,All,US
13-11-2022,40,Sardinia,All,US
20-11-2022,80,Sardinia,All,US
27-11-2022,73,Sardinia,All,US
04-12-2022,35,Sardinia,All,US
11-12-2022,73,Sardinia,All,US
18-12-2022,62,Sardinia,All,US
25-12-2022,81,Sardinia,All,US
01-01-2023,32,Sardinia,All,US
08-01-2023,80,Sardinia,All,US
15-01-2023,51,Sardinia,All,US
22-01-2023,55,Sardinia,All,US
29-01-2023,48,Sardinia,All,US
04-02-2018,41,Italian Lakes,All,US
11-02-2018,31,Italian Lakes,All,US
18-02-2018,60,Italian Lakes,All,US
25-02-2018,74,Italian Lakes,All,US
04-03-2018,43,Italian Lakes,All,US
11-03-2018,32,Italian Lakes,All,US
18-03-2018,49,Italian Lakes,All,US
25-03-2018,34,Italian Lakes,All,US
01-04-2018,52,Italian Lakes,All,US
08-04-2018,50,Italian Lakes,All,US
15-04-2018,57,Italian Lakes,All,US
22-04-2018,81,Italian Lakes,All,US
29-04-2018,53,Italian Lakes,All,US
06-05-2018,64,Italian Lakes,All,US
13-05-2018,49,Italian Lakes,All,US
20-05-2018,78,Italian Lakes,All,US
27-05-2018,80,Italian Lakes,All,US
03-06-2018,38,Italian Lakes,All,US
10-06-2018,70,Italian Lakes,All,US
17-06-2018,48,Italian Lakes,All,US
24-06-2018,29,Italian Lakes,All,US
01-07-2018,53,Italian Lakes,All,US
08-07-2018,74,Italian Lakes,All,US
15-07-2018,38,Italian Lakes,All,US
22-07-2018,75,Italian Lakes,All,US
29-07-2018,78,Italian Lakes,All,US
05-08-2018,55,Italian Lakes,All,US
12-08-2018,59,Italian Lakes,All,US
19-08-2018,56,Italian Lakes,All,US
26-08-2018,76,Italian Lakes,All,US
02-09-2018,75,Italian Lakes,All,US
09-09-2018,40,Italian Lakes,All,US
16-09-2018,79,Italian Lakes,All,US
23-09-2018,55,Italian Lakes,All,US
30-09-2018,37,Italian Lakes,All,US
07-10-2018,55,Italian Lakes,All,US
14-10-2018,79,Italian Lakes,All,US
21-10-2018,66,Italian Lakes,All,US
28-10-2018,70,Italian Lakes,All,US
04-11-2018,54,Italian Lakes,All,US
11-11-2018,58,Italian Lakes,All,US
18-11-2018,69,Italian Lakes,All,US
25-11-2018,29,Italian Lakes,All,US
02-12-2018,75,Italian Lakes,All,US
09-12-2018,49,Italian Lakes,All,US
16-12-2018,37,Italian Lakes,All,US
23-12-2018,73,Italian Lakes,All,US
30-12-2018,70,Italian Lakes,All,US
06-01-2019,37,Italian Lakes,All,US
13-01-2019,76,Italian Lakes,All,US
20-01-2019,53,Italian Lakes,All,US
27-01-2019,80,Italian Lakes,All,US
03-02-2019,30,Italian Lakes,All,US
10-02-2019,73,Italian Lakes,All,US
17-02-2019,67,Italian Lakes,All,US
24-02-2019,36,Italian Lakes,All,US
03-03-2019,40,Italian Lakes,All,US
10-03-2019,59,Italian Lakes,All,US
17-03-2019,81,Italian Lakes,All,US
24-03-2019,62,Italian Lakes,All,US
31-03-2019,69,Italian Lakes,All,US
07-04-2019,60,Italian Lakes,All,US
14-04-2019,40,Italian Lakes,All,US
21-04-2019,45,Italian Lakes,All,US
28-04-2019,54,Italian Lakes,All,US
05-05-2019,69,Italian Lakes,All,US
12-05-2019,60,Italian Lakes,All,US
19-05-2019,52,Italian Lakes,All,US
26-05-2019,59,Italian Lakes,All,US
02-06-2019,75,Italian Lakes,All,US
09-06-2019,52,Italian Lakes,All,US
16-06-2019,70,Italian Lakes,All,US
23-06-2019,46,Italian Lakes,All,US
30-06-2019,44,Italian Lakes,All,US
07-07-2019,64,Italian Lakes,All,US
14-07-2019,79,Italian Lakes,All,US
21-07-2019,36,Italian Lakes,All,US
28-07-2019,57,Italian Lakes,All,US
04-08-2019,30,Italian Lakes,All,US
11-08-2019,43,Italian Lakes,All,US
18-08-2019,70,Italian Lakes,All,US
25-08-2019,77,Italian Lakes,All,US
01-09-2019,36,Italian Lakes,All,US
08-09-2019,37,Italian Lakes,All,US
15-09-2019,48,Italian Lakes,All,US
22-09-2019,45,Italian Lakes,All,US
29-09-2019,44,Italian Lakes,All,US
06-10-2019,54,Italian Lakes,All,US
13-10-2019,35,Italian Lakes,All,US
20-10-2019,29,Italian Lakes,All,US
27-10-2019,67,Italian Lakes,All,US
03-11-2019,80,Italian Lakes,All,US
10-11-2019,81,Italian Lakes,All,US
17-11-2019,31,Italian Lakes,All,US
24-11-2019,66,Italian Lakes,All,US
01-12-2019,72,Italian Lakes,All,US
08-12-2019,40,Italian Lakes,All,US
15-12-2019,66,Italian Lakes,All,US
22-12-2019,47,Italian Lakes,All,US
29-12-2019,69,Italian Lakes,All,US
05-01-2020,80,Italian Lakes,All,US
12-01-2020,59,Italian Lakes,All,US
19-01-2020,38,Italian Lakes,All,US
26-01-2020,48,Italian Lakes,All,US
02-02-2020,44,Italian Lakes,All,US
09-02-2020,64,Italian Lakes,All,US
16-02-2020,47,Italian Lakes,All,US
23-02-2020,45,Italian Lakes,All,US
01-03-2020,61,Italian Lakes,All,US
08-03-2020,58,Italian Lakes,All,US
15-03-2020,57,Italian Lakes,All,US
22-03-2020,42,Italian Lakes,All,US
29-03-2020,56,Italian Lakes,All,US
05-04-2020,37,Italian Lakes,All,US
12-04-2020,75,Italian Lakes,All,US
19-04-2020,62,Italian Lakes,All,US
26-04-2020,30,Italian Lakes,All,US
03-05-2020,50,Italian Lakes,All,US
10-05-2020,47,Italian Lakes,All,US
17-05-2020,30,Italian Lakes,All,US
24-05-2020,31,Italian Lakes,All,US
31-05-2020,56,Italian Lakes,All,US
07-06-2020,55,Italian Lakes,All,US
14-06-2020,53,Italian Lakes,All,US
21-06-2020,34,Italian Lakes,All,US
28-06-2020,58,Italian Lakes,All,US
05-07-2020,53,Italian Lakes,All,US
12-07-2020,55,Italian Lakes,All,US
19-07-2020,63,Italian Lakes,All,US
26-07-2020,50,Italian Lakes,All,US
02-08-2020,41,Italian Lakes,All,US
09-08-2020,62,Italian Lakes,All,US
16-08-2020,72,Italian Lakes,All,US
23-08-2020,74,Italian Lakes,All,US
30-08-2020,64,Italian Lakes,All,US
06-09-2020,39,Italian Lakes,All,US
13-09-2020,64,Italian Lakes,All,US
20-09-2020,47,Italian Lakes,All,US
27-09-2020,64,Italian Lakes,All,US
04-10-2020,78,Italian Lakes,All,US
11-10-2020,46,Italian Lakes,All,US
18-10-2020,36,Italian Lakes,All,US
25-10-2020,67,Italian Lakes,All,US
01-11-2020,68,Italian Lakes,All,US
08-11-2020,65,Italian Lakes,All,US
15-11-2020,54,Italian Lakes,All,US
22-11-2020,64,Italian Lakes,All,US
29-11-2020,60,Italian Lakes,All,US
06-12-2020,59,Italian Lakes,All,US
13-12-2020,58,Italian Lakes,All,US
20-12-2020,38,Italian Lakes,All,US
27-12-2020,35,Italian Lakes,All,US
03-01-2021,67,Italian Lakes,All,US
10-01-2021,44,Italian Lakes,All,US
17-01-2021,67,Italian Lakes,All,US
24-01-2021,80,Italian Lakes,All,US
31-01-2021,62,Italian Lakes,All,US
07-02-2021,48,Italian Lakes,All,US
14-02-2021,74,Italian Lakes,All,US
21-02-2021,29,Italian Lakes,All,US
28-02-2021,46,Italian Lakes,All,US
07-03-2021,46,Italian Lakes,All,US
14-03-2021,74,Italian Lakes,All,US
21-03-2021,76,Italian Lakes,All,US
28-03-2021,61,Italian Lakes,All,US
04-04-2021,50,Italian Lakes,All,US
11-04-2021,41,Italian Lakes,All,US
18-04-2021,38,Italian Lakes,All,US
25-04-2021,80,Italian Lakes,All,US
02-05-2021,77,Italian Lakes,All,US
09-05-2021,42,Italian Lakes,All,US
16-05-2021,37,Italian Lakes,All,US
23-05-2021,58,Italian Lakes,All,US
30-05-2021,77,Italian Lakes,All,US
06-06-2021,51,Italian Lakes,All,US
13-06-2021,59,Italian Lakes,All,US
20-06-2021,64,Italian Lakes,All,US
27-06-2021,68,Italian Lakes,All,US
04-07-2021,53,Italian Lakes,All,US
11-07-2021,60,Italian Lakes,All,US
18-07-2021,63,Italian Lakes,All,US
25-07-2021,48,Italian Lakes,All,US
01-08-2021,64,Italian Lakes,All,US
08-08-2021,36,Italian Lakes,All,US
15-08-2021,61,Italian Lakes,All,US
22-08-2021,46,Italian Lakes,All,US
29-08-2021,34,Italian Lakes,All,US
05-09-2021,63,Italian Lakes,All,US
12-09-2021,39,Italian Lakes,All,US
19-09-2021,54,Italian Lakes,All,US
26-09-2021,46,Italian Lakes,All,US
03-10-2021,75,Italian Lakes,All,US
10-10-2021,42,Italian Lakes,All,US
17-10-2021,66,Italian Lakes,All,US
24-10-2021,42,Italian Lakes,All,US
31-10-2021,43,Italian Lakes,All,US
07-11-2021,37,Italian Lakes,All,US
14-11-2021,69,Italian Lakes,All,US
21-11-2021,38,Italian Lakes,All,US
28-11-2021,73,Italian Lakes,All,US
05-12-2021,49,Italian Lakes,All,US
12-12-2021,40,Italian Lakes,All,US
19-12-2021,33,Italian Lakes,All,US
26-12-2021,52,Italian Lakes,All,US
02-01-2022,69,Italian Lakes,All,US
09-01-2022,76,Italian Lakes,All,US
16-01-2022,67,Italian Lakes,All,US
23-01-2022,49,Italian Lakes,All,US
30-01-2022,73,Italian Lakes,All,US
06-02-2022,39,Italian Lakes,All,US
13-02-2022,58,Italian Lakes,All,US
20-02-2022,62,Italian Lakes,All,US
27-02-2022,49,Italian Lakes,All,US
06-03-2022,37,Italian Lakes,All,US
13-03-2022,44,Italian Lakes,All,US
20-03-2022,63,Italian Lakes,All,US
27-03-2022,54,Italian Lakes,All,US
03-04-2022,54,Italian Lakes,All,US
10-04-2022,33,Italian Lakes,All,US
17-04-2022,48,Italian Lakes,All,US
24-04-2022,61,Italian Lakes,All,US
01-05-2022,67,Italian Lakes,All,US
08-05-2022,59,Italian Lakes,All,US
15-05-2022,56,Italian Lakes,All,US
22-05-2022,66,Italian Lakes,All,US
29-05-2022,56,Italian Lakes,All,US
05-06-2022,40,Italian Lakes,All,US
12-06-2022,69,Italian Lakes,All,US
19-06-2022,58,Italian Lakes,All,US
26-06-2022,70,Italian Lakes,All,US
03-07-2022,36,Italian Lakes,All,US
10-07-2022,66,Italian Lakes,All,US
17-07-2022,59,Italian Lakes,All,US
24-07-2022,35,Italian Lakes,All,US
31-07-2022,45,Italian Lakes,All,US
07-08-2022,39,Italian Lakes,All,US
14-08-2022,75,Italian Lakes,All,US
21-08-2022,68,Italian Lakes,All,US
28-08-2022,33,Italian Lakes,All,US
04-09-2022,64,Italian Lakes,All,US
11-09-2022,57,Italian Lakes,All,US
18-09-2022,70,Italian Lakes,All,US
25-09-2022,49,Italian Lakes,All,US
02-10-2022,74,Italian Lakes,All,US
09-10-2022,64,Italian Lakes,All,US
16-10-2022,79,Italian Lakes,All,US
23-10-2022,45,Italian Lakes,All,US
30-10-2022,52,Italian Lakes,All,US
06-11-2022,39,Italian Lakes,All,US
13-11-2022,45,Italian Lakes,All,US
20-11-2022,29,Italian Lakes,All,US
27-11-2022,33,Italian Lakes,All,US
04-12-2022,71,Italian Lakes,All,US
11-12-2022,74,Italian Lakes,All,US
18-12-2022,36,Italian Lakes,All,US
25-12-2022,30,Italian Lakes,All,US
01-01-2023,46,Italian Lakes,All,US
08-01-2023,53,Italian Lakes,All,US
15-01-2023,52,Italian Lakes,All,US
22-01-2023,47,Italian Lakes,All,US
29-01-2023,62,Italian Lakes,All,US
04-02-2018,42,Amalfi Coast,All,US
11-02-2018,60,Amalfi Coast,All,US
18-02-2018,50,Amalfi Coast,All,US
25-02-2018,37,Amalfi Coast,All,US
04-03-2018,79,Amalfi Coast,All,US
11-03-2018,52,Amalfi Coast,All,US
18-03-2018,68,Amalfi Coast,All,US
25-03-2018,35,Amalfi Coast,All,US
01-04-2018,44,Amalfi Coast,All,US
08-04-2018,38,Amalfi Coast,All,US
15-04-2018,57,Amalfi Coast,All,US
22-04-2018,47,Amalfi Coast,All,US
29-04-2018,47,Amalfi Coast,All,US
06-05-2018,81,Amalfi Coast,All,US
13-05-2018,76,Amalfi Coast,All,US
20-05-2018,76,Amalfi Coast,All,US
27-05-2018,76,Amalfi Coast,All,US
03-06-2018,51,Amalfi Coast,All,US
10-06-2018,62,Amalfi Coast,All,US
17-06-2018,60,Amalfi Coast,All,US
24-06-2018,71,Amalfi Coast,All,US
01-07-2018,78,Amalfi Coast,All,US
08-07-2018,43,Amalfi Coast,All,US
15-07-2018,37,Amalfi Coast,All,US
22-07-2018,30,Amalfi Coast,All,US
29-07-2018,36,Amalfi Coast,All,US
05-08-2018,59,Amalfi Coast,All,US
12-08-2018,29,Amalfi Coast,All,US
19-08-2018,40,Amalfi Coast,All,US
26-08-2018,29,Amalfi Coast,All,US
02-09-2018,61,Amalfi Coast,All,US
09-09-2018,75,Amalfi Coast,All,US
16-09-2018,41,Amalfi Coast,All,US
23-09-2018,81,Amalfi Coast,All,US
30-09-2018,45,Amalfi Coast,All,US
07-10-2018,50,Amalfi Coast,All,US
14-10-2018,35,Amalfi Coast,All,US
21-10-2018,54,Amalfi Coast,All,US
28-10-2018,53,Amalfi Coast,All,US
04-11-2018,80,Amalfi Coast,All,US
11-11-2018,64,Amalfi Coast,All,US
18-11-2018,38,Amalfi Coast,All,US
25-11-2018,36,Amalfi Coast,All,US
02-12-2018,56,Amalfi Coast,All,US
09-12-2018,39,Amalfi Coast,All,US
16-12-2018,70,Amalfi Coast,All,US
23-12-2018,79,Amalfi Coast,All,US
30-12-2018,39,Amalfi Coast,All,US
06-01-2019,30,Amalfi Coast,All,US
13-01-2019,52,Amalfi Coast,All,US
20-01-2019,46,Amalfi Coast,All,US
27-01-2019,32,Amalfi Coast,All,US
03-02-2019,73,Amalfi Coast,All,US
10-02-2019,78,Amalfi Coast,All,US
17-02-2019,51,Amalfi Coast,All,US
24-02-2019,49,Amalfi Coast,All,US
03-03-2019,47,Amalfi Coast,All,US
10-03-2019,35,Amalfi Coast,All,US
17-03-2019,50,Amalfi Coast,All,US
24-03-2019,70,Amalfi Coast,All,US
31-03-2019,29,Amalfi Coast,All,US
07-04-2019,70,Amalfi Coast,All,US
14-04-2019,29,Amalfi Coast,All,US
21-04-2019,47,Amalfi Coast,All,US
28-04-2019,81,Amalfi Coast,All,US
05-05-2019,31,Amalfi Coast,All,US
12-05-2019,66,Amalfi Coast,All,US
19-05-2019,53,Amalfi Coast,All,US
26-05-2019,75,Amalfi Coast,All,US
02-06-2019,54,Amalfi Coast,All,US
09-06-2019,80,Amalfi Coast,All,US
16-06-2019,40,Amalfi Coast,All,US
23-06-2019,70,Amalfi Coast,All,US
30-06-2019,46,Amalfi Coast,All,US
07-07-2019,47,Amalfi Coast,All,US
14-07-2019,51,Amalfi Coast,All,US
21-07-2019,75,Amalfi Coast,All,US
28-07-2019,45,Amalfi Coast,All,US
04-08-2019,38,Amalfi Coast,All,US
11-08-2019,47,Amalfi Coast,All,US
18-08-2019,75,Amalfi Coast,All,US
25-08-2019,53,Amalfi Coast,All,US
01-09-2019,77,Amalfi Coast,All,US
08-09-2019,61,Amalfi Coast,All,US
15-09-2019,66,Amalfi Coast,All,US
22-09-2019,79,Amalfi Coast,All,US
29-09-2019,72,Amalfi Coast,All,US
06-10-2019,60,Amalfi Coast,All,US
13-10-2019,36,Amalfi Coast,All,US
20-10-2019,32,Amalfi Coast,All,US
27-10-2019,33,Amalfi Coast,All,US
03-11-2019,67,Amalfi Coast,All,US
10-11-2019,37,Amalfi Coast,All,US
17-11-2019,33,Amalfi Coast,All,US
24-11-2019,73,Amalfi Coast,All,US
01-12-2019,36,Amalfi Coast,All,US
08-12-2019,81,Amalfi Coast,All,US
15-12-2019,79,Amalfi Coast,All,US
22-12-2019,50,Amalfi Coast,All,US
29-12-2019,44,Amalfi Coast,All,US
05-01-2020,35,Amalfi Coast,All,US
12-01-2020,78,Amalfi Coast,All,US
19-01-2020,37,Amalfi Coast,All,US
26-01-2020,59,Amalfi Coast,All,US
02-02-2020,32,Amalfi Coast,All,US
09-02-2020,56,Amalfi Coast,All,US
16-02-2020,74,Amalfi Coast,All,US
23-02-2020,34,Amalfi Coast,All,US
01-03-2020,58,Amalfi Coast,All,US
08-03-2020,36,Amalfi Coast,All,US
15-03-2020,52,Amalfi Coast,All,US
22-03-2020,71,Amalfi Coast,All,US
29-03-2020,46,Amalfi Coast,All,US
05-04-2020,49,Amalfi Coast,All,US
